0,1
0,-1.3061268256764251
1,-0.6376361710609013
2,-1.117303615173604
5,-1.111123548379303
6,-0.6749041861150575
8,-0.9160361055346969
10,-1.1011071071177643
12,-1.1158533979742224
14,-1.118125472205044
15,-1.0257549238404342
17,-1.059255768383217
18,-1.1744152216890753
20,-0.9185804186933012
21,-1.059255768383217
22,-1.116094643109199
27,-0.04127339277670828
30,-0.9008498244981817
31,-0.21804320115635176
34,-0.5534687099969369
35,-0.8082604907250013
37,-1.1158533979742224
38,-1.35920676233504
39,-1.256396873064253
40,-1.2782896526855418
45,-1.1158533979742224
46,-1.2044103839501668
48,-1.312433723989985
49,-1.17680031052512
50,-1.367119812488083
51,-1.1187548557188132
52,-0.5944459260166925
54,-0.5368359777638508
55,-0.8233629983689241
60,-1.125394785179518
62,-0.5439685129805314
64,-0.9008498244981817
65,-1.1179199368329413
66,-1.0876368309724034
68,-1.6936525201238686
71,-1.3691950256021463
74,-0.636477400763777
75,-1.120497694114456
76,-1.1176425333877094
77,-1.1158533979742224
78,-0.7427480109993457
79,-1.0651810419973915
81,-1.0991059156554153
85,-1.5860277552243243
89,-1.1158533979742224
90,-1.1158533979742224
92,-0.7236346807363074
96,-0.8315744410594754
97,-0.5270228761266714
100,-1.1176425333877094
101,-1.1176425333877094
102,-0.43546524877313
103,-1.1088580803313868
104,-1.4911522579329737
105,-1.1176425333877094
107,-1.1190452265621942
108,-1.1176425333877094
109,-1.1023300864543917
113,-1.273937583659974
116,-1.1193356383027582
118,-0.02854181823488984
122,-1.0352879684299618
124,-0.43546524877313
127,-1.1264145242537928
132,-1.2165181375345178
133,-1.0811301294886855
140,-0.874087954546831
141,-1.1193356383027582
142,-1.2001874055346693
144,-1.0762342241873901
145,-0.8839945969073457
150,-1.0646159313676355
154,-1.1244244575467148
155,-0.5411481937027708
156,-1.1195296561267354
157,-1.1158533979742224
158,-1.1087621514440575
159,-1.6669204537812055
161,-1.0285232655085588
162,-1.1190452265621942
165,-0.8220342443821236
167,-0.7510770574504316
170,-0.8428643797153698
171,-1.5059396376177578
172,-1.166212281148872
173,-1.117303615173604
175,-1.205492851094235
178,-1.059255768383217
179,-1.2113031610824703
181,-1.036297329586953
185,-0.6908006152418268
187,-0.9128903549678788
188,-1.114970966933447
190,-1.059255768383217
193,-0.9969345144211567
194,-0.9008498244981817
196,-1.1193356383027582
198,-1.1193356383027582
200,-1.0991059156554153
202,-1.1339573687583602
204,-1.1158533979742224
205,-1.003558395570626
206,-1.2001874055346693
208,-1.1193356383027582
210,-1.1274837463909388
211,-0.9712929332520569
214,-1.2998457590880952
215,-0.359291616582678
218,-0.4900621332401334
220,-1.1158533979742224
222,-1.1158533979742224
223,-1.1176425333877094
229,-1.358017417137048
230,-0.5439685129805314
231,-1.1190452265621942
233,-1.376695855476605
235,-1.1216604037912354
236,-1.0811301294886855
238,-1.0876368309724034
239,-1.0674431641488564
240,-1.217074161551822
241,-1.2044103839501668
242,-1.0876368309724034
243,-1.1266092054647692
245,-0.6073733199128484
247,-0.8816048490121019
249,-1.0811301294886855
250,-1.125152452083595
251,-1.1741924973776567
252,-0.9128903549678788
253,-1.1971756875191195
255,-0.874087954546831
258,-0.00034237450127290014
261,-1.376695855476605
262,-0.5174684388939998
263,-1.2113031610824703
264,-1.1193356383027582
266,-1.367119812488083
267,-1.2995320924211375
268,-0.13685000563770663
270,-0.8676512284653456
271,-1.2113031610824703
272,-0.9076726675058995
278,-1.5059396376177578
279,-1.0606524211367048
283,-1.1158533979742224
285,-1.1087621514440575
293,-1.1065962911110556
294,-1.1176425333877094
298,-0.8726630513879363
299,-0.02854181823488984
301,-1.2927043851280557
302,-1.2113031610824703
303,-1.0665945535095795
304,-1.1158533979742224
306,-0.2987964647478658
308,-1.1040589332942339
309,-0.6329644356570719
310,-0.44582526945836765
311,-0.03239281415492863
312,-0.9969345144211567
313,-1.1176425333877094
315,-1.118125472205044
316,-1.0811301294886855
317,-1.048020961554158
318,-0.10052042967559144
319,-0.23360465539642034
320,-1.125152452083595
327,-1.059255768383217
331,-0.892891014548596
333,-1.35920676233504
334,-0.2655941561495509
337,-0.20840834552474696
338,-1.1158533979742224
342,-1.059255768383217
344,-1.059255768383217
345,-1.059255768383217
346,-1.059255768383217
350,-1.1022715183734366
351,-0.8282109160524158
352,-1.2130563942875667
354,-1.1254437212481
356,-0.5886149627470463
358,-1.1178352309643012
361,-1.061615571109583
362,-0.960498703558552
363,-1.1274837463909388
364,-1.2044103839501668
366,-0.6059604785272392
367,-1.125394785179518
372,-1.1158533979742224
374,-1.4148300841486012
375,-0.5534687099969369
378,-1.1632087561035298
379,-1.1190452265621942
380,-0.04551654772012378
382,-1.117303615173604
384,-1.1176425333877094
386,-1.3691950256021463
389,-1.0705579660181015
390,-0.25976717582229036
391,-1.1188036351620176
392,-1.4911522579329737
395,-1.1188036351620176
397,-0.9185804186933012
399,-1.0632038901247365
401,-1.1158533979742224
402,-1.273937583659974
403,-1.2001874055346693
406,-1.1193356383027582
408,-1.1190452265621942
409,-1.358017417137048
412,-0.4982794638888508
413,-1.2113031610824703
416,-0.9276657529990152
418,-1.059255768383217
420,-1.1176425333877094
422,-1.1178839886329097
424,-1.0610753525539054
425,-1.125152452083595
428,-1.1193356383027582
432,-1.0811301294886855
434,-0.7715277449181407
436,-0.9860732796320647
439,-1.0876368309724034
440,-0.9942156822352508
441,-1.0991059156554153
443,-1.059255768383217
447,-0.9128903549678788
451,-1.1510973270959002
452,-0.9005507868902872
453,-0.5043715862357323
456,-0.9128903549678788
457,-0.8095760026707517
458,-1.0876368309724034
460,-0.9128903549678788
462,-0.7946608180131033
465,-1.1274837463909388
467,-0.9128903549678788
471,-1.1087621514440575
474,-1.095227690779975
475,-0.6737408497984005
476,-1.1389456812186427
477,-1.3086962414433232
479,-0.9837337879796615
481,-1.2113031610824703
482,-1.1158533979742224
483,-1.0980997263751096
484,-0.4910156645279185
485,-1.358017417137048
487,-0.8807195915761703
489,-1.1103391556796147
491,-1.125152452083595
492,-0.8726630513879363
493,-0.695075749070772
494,-1.1158533979742224
495,-1.042894666391146
496,-0.582648180524938
500,-1.1087621514440575
501,-1.1193356383027582
503,-1.0980997263751096
505,-0.38267497190417005
506,-0.7702072366824588
511,-1.1158533979742224
513,-0.7395199102672276
516,-1.0876368309724034
518,-1.0811301294886855
519,-1.1176425333877094
520,-0.38525940502835176
521,-1.1176425333877094
522,-1.1254437212481
523,-0.5660774985312529
524,-1.125394785179518
526,-1.0876368309724034
527,-0.05014177243308215
529,-1.3456999279274422
530,-0.9969345144211567
531,-1.125394785179518
532,-1.2130563942875667
533,-0.8044342204492574
535,-0.7678935073935655
538,-1.0424289402050155
542,-1.3781469195859455
545,-0.9185804186933012
549,-0.8839945969073457
553,-1.1254437212481
557,-0.04551654772012378
558,-0.5174684388939998
561,-1.1176425333877094
563,-1.1158533979742224
564,-1.1158533979742224
566,-1.1176425333877094
567,-0.6796800634149655
570,-1.0876368309724034
572,-0.9145692612467796
573,-1.1193356383027582
578,-1.217024381174327
580,-0.9539560156401388
583,-0.7793904801880295
585,-0.37834888162295066
587,-0.5206113580355403
588,-1.1158533979742224
592,-1.125152452083595
596,-0.8477853681203137
597,-1.2113031610824703
603,-1.1158533979742224
609,-0.15449845152735747
612,-1.2044103839501668
614,-1.1158533979742224
615,-0.5687147150322757
618,-1.0180701869695485
619,-1.0876368309724034
620,-1.217074161551822
625,-0.8544992097657056
626,-1.0665945535095795
627,-0.47902296047891113
631,-1.127434762411008
632,-0.8726630513879363
634,-1.2329349477906548
635,-1.059255768383217
638,-0.4822474284941048
642,-1.2329349477906548
643,-0.636477400763777
644,-1.248479332195742
646,-1.1176425333877094
647,-0.8233629983689241
648,-1.1216604037912354
650,-1.1176425333877094
652,-1.111412840124899
653,-1.1184157543623348
654,-1.1309855731145733
655,-0.7470289589536381
656,-1.1176425333877094
657,-1.114970966933447
658,-1.059255768383217
666,-1.059255768383217
669,-0.8082604907250013
671,-0.8082604907250013
672,-1.0876368309724034
674,-1.2113031610824703
676,-1.1158533979742224
678,-0.4833134936593517
680,-1.1148388552335162
681,-0.48714530209947093
683,-1.3691950256021463
686,-1.367119812488083
688,-1.1188036351620176
693,-1.1254437212481
694,-0.9128903549678788
695,-1.0536299189017058
698,-0.3332300796848694
700,-0.05850175197070279
701,-0.9156033721623299
704,-1.2985386399278656
706,-1.0536299189017058
708,-0.1592882373540509
710,-0.695075749070772
712,-0.8082604907250013
713,-1.0992980115872197
715,-1.120497694114456
718,-1.0312958786479693
720,-0.7753712860995065
722,-1.059255768383217
724,-0.7977864525391686
725,-1.1087621514440575
726,-1.5160361908652553
727,-1.119480859507572
728,-1.0811301294886855
731,-0.9951787785070009
735,-1.0246487843584127
738,-1.1176425333877094
740,-0.8776929677153413
742,-0.03239281415492863
744,-1.117303615173604
750,-1.0298968004746685
752,-1.0991059156554153
753,-1.1176425333877094
760,-1.0424289402050155
761,-1.1266092054647692
762,-1.125394785179518
764,-1.1190452265621942
766,-0.7843026654456772
768,-1.1023300864543917
769,-1.1122323371103813
771,-1.118125472205044
778,-1.119480859507572
780,-1.125394785179518
782,-0.8776929677153413
784,-1.1274837463909388
785,-1.125152452083595
786,-1.1222908655355308
787,-1.5059396376177578
788,-0.9738965148718759
796,-0.919314454008384
799,-1.0171881151557582
800,-1.059255768383217
803,-1.0249486212701524
806,-1.2113031610824703
807,-1.1190452265621942
808,-1.059255768383217
810,-1.117738879920564
811,-0.9378778826220607
813,-1.3781469195859455
815,-1.2113031610824703
816,-1.117303615173604
817,-0.8814236725941202
818,-1.1344932526260048
819,-1.2329349477906548
820,-0.4277116827892271
822,-1.2113031610824703
823,-0.9817101230431636
825,-1.1286503709933506
827,-0.6727556570359409
832,-1.125394785179518
833,-1.118125472205044
837,-1.1158533979742224
838,-0.636477400763777
839,-0.8807195915761703
841,-1.0876368309724034
843,-1.1346395327938186
848,-0.7753712860995065
851,-1.1190452265621942
852,-1.1179199368329413
857,-0.9128903549678788
859,-1.125394785179518
862,-0.919314454008384
864,-1.059255768383217
866,-1.2243203849316988
870,-1.1176425333877094
875,-1.1254437212481
876,-1.0951324101597397
877,-1.1176425333877094
878,-1.1176425333877094
880,-0.8423125252157372
881,-1.1176425333877094
882,-1.0874458605786586
883,-1.0876368309724034
885,-0.5559272811058845
886,-1.059255768383217
887,-0.8776929677153413
889,-0.8776929677153413
890,-1.1193356383027582
